class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Curls,0.437906802,0.099530987,-0.413287938,0.999965012,0.444867998,0.08242698,-0.393406332,0.99986434,0.450732142,0.082384303,-0.393448532,0.999851108,0.456488222,0.082439944,-0.393428236,0.999828637,0.428974777,0.083535783,-0.392849803,0.999880433,0.424390852,0.084192701,-0.392845809,0.999874532,0.420282602,0.084772229,-0.392877102,0.999887347,0.463942587,0.089963846,-0.246027306,0.999616504,0.414879888,0.093036182,-0.244169384,0.999816895,0.450347275,0.119058721,-0.356028378,0.999945939,0.428575575,0.119649291,-0.355607092,0.999961615,0.506201863,0.204393044,-0.137048721,0.999836802,0.377175421,0.203950733,-0.14400208,0.999963224,0.512294829,0.351062387,-0.07031177,0.927967668,0.375649899,0.348416686,-0.084209949,0.970751822,0.51819241,0.481707484,-0.205930442,0.873333454,0.373991907,0.475458652,-0.206330255,0.953680158,0.524978518,0.518334389,-0.247316554,0.838567972,0.372239828,0.513451338,-0.248762533,0.918720722,0.519067645,0.515948415,-0.294493943,0.843341708,0.382249743,0.512584865,-0.29639709,0.922512531,0.515420079,0.504665434,-0.226718277,0.821306825,0.386337221,0.499403208,-0.227704003,0.909351707,0.473341882,0.467046261,0.007532165,0.999626458,0.406286061,0.466820806,-0.007700057,0.999705613,0.481728405,0.660856187,0.020903423,0.989464283,0.411530584,0.659703135,0.012861134,0.991631627,0.495239019,0.828784883,0.273636788,0.990693331,0.417364061,0.829511642,0.25826174,0.98980248,0.486925364,0.848475695,0.288357913,0.886500478,0.423371792,0.846270978,0.273207724,0.851612926,0.515191615,0.886261344,0.109598145,0.986176133,0.40430361,0.895558894,0.0931601,0.984944344
Curls,0.436832428,0.099815249,-0.420550108,0.999967635,0.443922132,0.082494982,-0.400929123,0.999874115,0.449894905,0.082441434,-0.400970042,0.999862254,0.455760539,0.082471296,-0.400951862,0.999841928,0.427950621,0.083606765,-0.399833858,0.999887109,0.423424959,0.084236152,-0.399833024,0.999881148,0.419409841,0.084778778,-0.399865091,0.999891937,0.463575125,0.089962229,-0.254140466,0.999646783,0.414339542,0.093007118,-0.249689773,0.99982053,0.449560314,0.11927823,-0.363346308,0.999950171,0.427676022,0.119932652,-0.362224519,0.99996382,0.50599426,0.204728633,-0.145950705,0.999851823,0.376761764,0.203942597,-0.144675478,0.99996233,0.510387063,0.351034582,-0.079611078,0.934153199,0.375710309,0.34947592,-0.081501499,0.969886601,0.517125964,0.48098591,-0.214922026,0.884856164,0.373899192,0.475825429,-0.203853279,0.953338981,0.524182498,0.517943561,-0.256935835,0.852270782,0.371954858,0.513955832,-0.24584651,0.918801486,0.518962026,0.515203357,-0.303564519,0.856743991,0.381987482,0.512794375,-0.294189155,0.922695398,0.514557719,0.503742933,-0.235346645,0.836276352,0.386114478,0.49959904,-0.225481346,0.909669757,0.472967803,0.467286468,0.006643794,0.999647677,0.406073093,0.466991603,-0.006812538,0.999713242,0.481511831,0.661698759,0.015482376,0.989565194,0.411683857,0.660265803,0.012260904,0.991566718,0.49529928,0.829057753,0.273272365,0.990668595,0.417171776,0.829940856,0.264004827,0.989668429,0.487787306,0.848475337,0.288518727,0.886141896,0.422830492,0.846717119,0.279268086,0.849767864,0.514575124,0.886535883,0.108370341,0.986193597,0.404283345,0.896112323,0.099044606,0.984848857
Curls,0.437461913,0.101016998,-0.420205653,0.999970019,0.444505602,0.083097205,-0.400326669,0.999883056,0.450388283,0.083037496,-0.400364101,0.999872327,0.456121147,0.083016373,-0.400336027,0.999853671,0.428554684,0.084121987,-0.401119649,0.999893665,0.423797131,0.08473403,-0.401122183,0.999887705,0.419729382,0.085269801,-0.401145846,0.999896705,0.463851839,0.09018676,-0.250903726,0.999673724,0.414139509,0.09337119,-0.255324692,0.999826968,0.450019926,0.120173477,-0.361737192,0.999953866,0.42840156,0.120976821,-0.363046616,0.999965847,0.505416393,0.204657644,-0.140232995,0.999865174,0.37664929,0.203607261,-0.150194183,0.999962211,0.510968566,0.349883735,-0.067041904,0.93955797,0.374979675,0.349269241,-0.090729356,0.970442176,0.51636517,0.471561432,-0.208994478,0.895276368,0.373729825,0.4759323,-0.216435388,0.954439163,0.523671448,0.507479608,-0.251918375,0.864690304,0.371700406,0.514177203,-0.260194719,0.920737505,0.518222928,0.504436314,-0.300444454,0.868869126,0.381777257,0.512913585,-0.307878435,0.924581766,0.512717843,0.494514525,-0.230531976,0.849843085,0.385898441,0.499683648,-0.237719849,0.912002146,0.473598182,0.467021495,0.006378764,0.999663472,0.406178802,0.466876507,-0.006532806,0.999719918,0.481596231,0.66156143,0.019663194,0.989697158,0.411443532,0.660155177,0.01330812,0.991439044,0.495294243,0.829074085,0.266928017,0.990497172,0.417059094,0.829995453,0.260902941,0.989449382,0.487900823,0.84856075,0.280925184,0.885264218,0.422607988,0.84679091,0.275543034,0.848762572,0.514560521,0.88662684,0.102855884,0.98599267,0.40414089,0.896308839,0.095794596,0.984566092
Curls,0.437883288,0.10113173,-0.409627259,0.999971569,0.444899857,0.083204515,-0.389108598,0.999888361,0.450726032,0.083143942,-0.389148384,0.999878645,0.456368148,0.083116896,-0.389101058,0.999861538,0.429035723,0.084187068,-0.391644627,0.999896407,0.424219906,0.084780388,-0.391638756,0.99988991,0.420086384,0.085309178,-0.391656071,0.999897301,0.464034408,0.090332218,-0.240329027,0.999689937,0.41431728,0.093379863,-0.252027929,0.999824047,0.450283915,0.120281629,-0.351580292,0.999956131,0.428880692,0.121135093,-0.355540723,0.999966621,0.505116582,0.204613239,-0.134412974,0.999876678,0.37636596,0.203497902,-0.141897917,0.999961078,0.511368632,0.346547008,-0.065709695,0.944131792,0.374799162,0.349315703,-0.08210659,0.970785141,0.516339004,0.463442355,-0.216709688,0.904388309,0.373758137,0.4761163,-0.204282522,0.954951286,0.524333835,0.49838075,-0.261238545,0.875461638,0.371704668,0.514811873,-0.245190784,0.921700656,0.518122315,0.495922148,-0.308999836,0.879395604,0.381829619,0.513136625,-0.291530073,0.925530732,0.512703121,0.486787736,-0.238369137,0.861524999,0.385994762,0.499868989,-0.224667236,0.913232327,0.473879427,0.46688804,0.006008485,0.999674082,0.40605092,0.466784328,-0.006161329,0.999723494,0.481351554,0.661336064,0.021044025,0.98973757,0.411497205,0.659250021,0.013326652,0.99127084,0.495257616,0.829000592,0.264682055,0.990375221,0.417011082,0.829970598,0.254134864,0.989192963,0.487892568,0.848533213,0.275033474,0.88450247,0.422296762,0.846782148,0.267088443,0.846898675,0.514288068,0.886628568,0.099761441,0.985873282,0.404082447,0.896344006,0.090315588,0.984255731
Curls,0.437984467,0.101597294,-0.375611186,0.999972999,0.445060074,0.083609797,-0.353938967,0.999894381,0.450906992,0.083548851,-0.354004622,0.999885082,0.456545264,0.083518066,-0.35398978,0.999869168,0.429279,0.084463596,-0.356319606,0.999901414,0.424575001,0.085018501,-0.356322795,0.999894977,0.420456022,0.085579649,-0.356354952,0.999901891,0.464158833,0.091042519,-0.203510284,0.999705553,0.414665222,0.093768232,-0.213828415,0.999832332,0.450496614,0.120573051,-0.317321032,0.999958575,0.429187626,0.121549919,-0.320424855,0.999968231,0.504846931,0.204561666,-0.101906613,0.99988538,0.376256794,0.204062507,-0.114883915,0.99996227,0.512472749,0.336517423,-0.078730188,0.945556223,0.374758273,0.350443959,-0.062563762,0.971841753,0.517826915,0.438322812,-0.301121384,0.909827948,0.374179721,0.476243675,-0.202681854,0.956519663,0.524128914,0.482933432,-0.359687507,0.881555378,0.372053564,0.514911115,-0.239257336,0.924254,0.518190384,0.46963352,-0.405751616,0.885398865,0.382404506,0.51322943,-0.285113245,0.927930415,0.513129354,0.457259953,-0.325244725,0.867603004,0.386567533,0.499948531,-0.223898321,0.915854931,0.475254774,0.464447558,0.005943886,0.999673665,0.406185448,0.466575801,-0.006114398,0.999724388,0.482880175,0.660764873,0.019529114,0.989730239,0.412722737,0.659036577,0.010844791,0.991140664,0.495277792,0.828977227,0.242513925,0.989902794,0.417074978,0.82996434,0.236933917,0.988822639,0.487982422,0.848524213,0.252952158,0.880387962,0.422369868,0.846793473,0.248269439,0.843793035,0.514335692,0.886631727,0.074479297,0.98522085,0.404066563,0.896707535,0.069157697,0.983742476
Curls,0.438753992,0.101887442,-0.434838951,0.999972522,0.445483357,0.084015988,-0.414067179,0.999892354,0.451127589,0.084035985,-0.414109796,0.999882102,0.456582844,0.084093451,-0.414120287,0.999866426,0.430100381,0.084647417,-0.416877985,0.999900699,0.42517224,0.085153326,-0.416931003,0.999894679,0.420722157,0.085712314,-0.416995227,0.999902248,0.464265347,0.091849037,-0.258742839,0.999697447,0.4148857,0.093987085,-0.271203607,0.999833047,0.450533479,0.12105798,-0.373771369,0.999957502,0.429706424,0.12190102,-0.377584934,0.999967635,0.504560649,0.205026731,-0.135786906,0.99988085,0.376224816,0.204069301,-0.162415832,0.99996233,0.513632834,0.342174828,-0.072917461,0.940375805,0.374525964,0.351060092,-0.099281751,0.972060561,0.515744686,0.448721349,-0.219882965,0.895140767,0.374894708,0.476365536,-0.225040525,0.955211759,0.515293479,0.488802314,-0.261246234,0.861787677,0.372555047,0.515261531,-0.267823756,0.92226094,0.511522055,0.48534295,-0.30744803,0.866360784,0.383478582,0.513369501,-0.312138498,0.926037252,0.507292628,0.473901212,-0.2417413,0.847510278,0.387917727,0.500019431,-0.24497278,0.913836479,0.476304203,0.464432508,0.005874573,0.999642909,0.406617254,0.466526389,-0.006029174,0.9997105,0.483250141,0.660220325,0.018547876,0.989848495,0.413397938,0.65896976,0.010722465,0.991167426,0.495320976,0.829163909,0.243042856,0.9898808,0.417107582,0.830079854,0.238606215,0.988875508,0.488436848,0.84854126,0.253506809,0.879836082,0.422388077,0.846920967,0.250601798,0.843978882,0.514399707,0.886634767,0.075077236,0.98515451,0.40393883,0.896915257,0.071846686,0.983726799
Curls,0.441902816,0.105799742,-0.372761458,0.999973238,0.447559893,0.087897621,-0.34840098,0.999893904,0.452294499,0.088130042,-0.348452479,0.999884486,0.456978083,0.088415056,-0.348480076,0.999866009,0.433777809,0.087333836,-0.353435218,0.999902546,0.429088265,0.087474875,-0.353433639,0.999897003,0.424539745,0.087981589,-0.353480786,0.999903202,0.464356095,0.095722727,-0.176615417,0.999698937,0.416507542,0.09657304,-0.197752938,0.999844491,0.452056259,0.124899529,-0.30579406,0.999958456,0.433234692,0.124348909,-0.312459439,0.999969244,0.503799856,0.205002934,-0.064203724,0.999881446,0.376308531,0.204188645,-0.087851979,0.999964535,0.515907109,0.34211728,-0.216422275,0.941903472,0.373842359,0.351307064,-0.050667845,0.972618401,0.514119029,0.253022283,-0.574352384,0.900556028,0.374901414,0.476369441,-0.147789404,0.954718947,0.504574716,0.223196253,-0.643827438,0.865825832,0.3725411,0.515274227,-0.176234722,0.920253098,0.504792631,0.208107233,-0.642460525,0.869880497,0.383453876,0.513405859,-0.214173198,0.923935771,0.502466679,0.217961028,-0.584035158,0.849062026,0.387891382,0.50003773,-0.162800178,0.910599947,0.477036089,0.464421809,0.007318255,0.999636412,0.407961845,0.466535687,-0.007464428,0.99970907,0.483752906,0.660144389,0.014353869,0.989728332,0.414091885,0.658716977,0.001524522,0.991314173,0.49540773,0.829668283,0.254404366,0.989691913,0.417142779,0.830197752,0.251715899,0.988924265,0.488669813,0.8488639,0.26912272,0.88038379,0.422412783,0.846966922,0.266078532,0.844811738,0.514489174,0.886708379,0.084806792,0.985025942,0.403918803,0.896694958,0.081888936,0.983659327
Curls,0.442196757,0.106874399,-0.260735214,0.999975264,0.447756141,0.089441858,-0.236316964,0.999902427,0.452363819,0.089641675,-0.23637335,0.999893725,0.457062483,0.089863844,-0.236407086,0.999876738,0.434694946,0.088707678,-0.243892461,0.999909937,0.430279583,0.088683404,-0.243869349,0.999904454,0.425894588,0.089120835,-0.243902758,0.999909997,0.464087307,0.096768007,-0.075329266,0.999723494,0.417819113,0.097569928,-0.110991433,0.999858201,0.452072054,0.125226736,-0.19839856,0.999961972,0.434073508,0.124427751,-0.209059,0.999971867,0.503860652,0.205115378,0.023237485,0.999891937,0.37637496,0.204043955,-0.026680276,0.999967277,0.520594239,0.342316598,-0.214376643,0.946898401,0.373131007,0.350923508,0.002336366,0.973156333,0.510407805,0.224173784,-0.443237722,0.910107911,0.374776661,0.476540625,-0.091141567,0.955937028,0.501853704,0.192152664,-0.509340167,0.878135085,0.372442782,0.515693188,-0.123535514,0.921421528,0.503103614,0.182181075,-0.510847509,0.881763995,0.383430719,0.514011919,-0.159263939,0.924800992,0.501562119,0.194070473,-0.452712119,0.86236459,0.387860417,0.500705838,-0.106180593,0.911185265,0.47708264,0.465081185,0.01943266,0.9996593,0.408307731,0.467418343,-0.019552141,0.999726713,0.484533161,0.659920096,0.026673894,0.9896999,0.414834797,0.658725202,-0.008287689,0.991475046,0.495506853,0.829897523,0.283838093,0.98924315,0.417220056,0.830407798,0.251197398,0.989034116,0.488819122,0.848970652,0.301618397,0.881558537,0.422437817,0.847059906,0.265772611,0.84654671,0.514715791,0.886703134,0.134770572,0.984703302,0.403959095,0.896688879,0.085255988,0.983704686
Curls,0.442949444,0.107388735,-0.248744935,0.999977231,0.448424488,0.090075992,-0.224696085,0.999910355,0.452714294,0.09028051,-0.224760607,0.999902308,0.457090795,0.090553865,-0.224807858,0.999886692,0.435720503,0.089286976,-0.232071474,0.999916852,0.431351244,0.089241147,-0.232037902,0.999911547,0.426988184,0.0897016,-0.232051805,0.999916553,0.464135468,0.097551554,-0.063721471,0.999746144,0.418609798,0.098222241,-0.098792993,0.999870837,0.452432007,0.125514865,-0.186112791,0.999965072,0.43500644,0.124528982,-0.196527943,0.999974251,0.503741324,0.203685358,0.030918106,0.999901295,0.376726538,0.203911781,-0.00815985,0.999969542,0.522685349,0.335202038,-0.187538058,0.951179862,0.37300241,0.350077569,0.017593164,0.973247349,0.506021857,0.195662871,-0.425742537,0.91864109,0.374779552,0.476618141,-0.075682782,0.957015336,0.500275135,0.158405274,-0.492169529,0.889074564,0.372430384,0.515949488,-0.106345043,0.922551095,0.502056539,0.148092911,-0.49009943,0.89231652,0.383378476,0.514437377,-0.14444837,0.925752342,0.500588596,0.162008196,-0.434345663,0.874155521,0.387816578,0.501257122,-0.091757931,0.912035823,0.477587044,0.464673907,0.016779056,0.999683082,0.40896225,0.467325419,-0.016895283,0.999743521,0.484496832,0.659103215,0.0236699,0.989972234,0.414830208,0.658677816,-0.00815625,0.991551161,0.495499045,0.83029443,0.279441714,0.989156365,0.417237431,0.830406487,0.245820999,0.989174902,0.488713413,0.849355519,0.291975856,0.88303709,0.422456205,0.846950293,0.260826588,0.848242462,0.514851868,0.886746287,0.116560802,0.98474735,0.403957784,0.896434844,0.085162953,0.983821809
Curls,0.443335921,0.107349746,-0.231743529,0.999978781,0.448868692,0.090157047,-0.207713082,0.999916852,0.452951491,0.090379737,-0.207776636,0.999909401,0.457116663,0.090688147,-0.207822248,0.999894917,0.436359346,0.08933866,-0.215347484,0.999922335,0.432035506,0.089281581,-0.2153171,0.99991703,0.427718818,0.089732207,-0.215339944,0.99992162,0.464185476,0.097751878,-0.049346756,0.999764919,0.419292122,0.098230995,-0.085650787,0.999881625,0.452643931,0.12543036,-0.17021817,0.999967635,0.435610682,0.124496967,-0.180979028,0.999976277,0.503750026,0.201724753,0.040067773,0.999909699,0.376809269,0.203769282,0.002865368,0.999971449,0.523007452,0.331322223,-0.147859067,0.95483768,0.373027086,0.349442929,0.031026196,0.973082483,0.504225612,0.192461222,-0.413025916,0.926309764,0.374871701,0.476630688,-0.06010332,0.958079278,0.499550641,0.156456679,-0.47930941,0.898957789,0.372532636,0.515963793,-0.090558566,0.923988223,0.501697302,0.146622881,-0.478596866,0.901850998,0.383348763,0.514464736,-0.12934415,0.927028179,0.500197291,0.160687491,-0.422287285,0.884837508,0.387797803,0.501285136,-0.07649637,0.913276374,0.478178322,0.464651674,0.01570968,0.999705255,0.409516394,0.467296451,-0.015808776,0.999759376,0.484736294,0.659014463,0.01191816,0.990166247,0.414935529,0.658660114,-0.013852495,0.99161315,0.495509952,0.830764115,0.271064103,0.988975823,0.417249024,0.83044225,0.238163665,0.989273131,0.488705724,0.849975407,0.289478362,0.883696795,0.422474682,0.846942246,0.253347456,0.849559963,0.515102625,0.886843979,0.109645888,0.984665751,0.403950155,0.89642942,0.082357392,0.9838866
Curls,0.444161594,0.107356377,-0.218891218,0.99998045,0.449559987,0.090303384,-0.194301531,0.999923587,0.453480333,0.090517715,-0.19436726,0.999916732,0.457450569,0.090826802,-0.19442831,0.9999035,0.43712607,0.08950679,-0.201452285,0.999928236,0.432828963,0.089445218,-0.201418355,0.99992305,0.428516686,0.089900479,-0.201418921,0.999927282,0.464500964,0.097904347,-0.035263486,0.999784529,0.419907868,0.098437816,-0.069474883,0.999892056,0.453470141,0.125364095,-0.157245904,0.999970198,0.436826646,0.124470815,-0.167382985,0.999978244,0.503760874,0.201679245,0.051106393,0.999917626,0.377237737,0.203443393,0.019640472,0.999973297,0.523353457,0.330402911,-0.112873197,0.958445728,0.372850031,0.349167019,0.047406077,0.97301203,0.503368735,0.191481531,-0.397863925,0.933338642,0.374874562,0.476600111,-0.043664612,0.95900172,0.49994272,0.154936358,-0.463549852,0.908132434,0.372521162,0.51589334,-0.074757695,0.925089896,0.501793742,0.145086527,-0.465410769,0.910713315,0.383345366,0.514365077,-0.112721778,0.928007483,0.499994367,0.158934668,-0.407779366,0.894864082,0.387777328,0.501259983,-0.059971422,0.914280593,0.478299767,0.464232266,0.014910892,0.999726534,0.40960294,0.467106402,-0.015031703,0.999774873,0.484850079,0.658985853,0.004087744,0.990473509,0.41493082,0.658725858,-0.015214248,0.991674721,0.495571285,0.831074834,0.255173057,0.988898873,0.417274624,0.830585361,0.231341049,0.989337802,0.488704681,0.850513756,0.273914665,0.883562922,0.422491074,0.846972823,0.246021718,0.849773169,0.515342116,0.886940122,0.108390823,0.984594941,0.403937876,0.896444142,0.076571651,0.983856022
Curls,0.444913208,0.107291251,-0.243475035,0.999982119,0.450288385,0.090257205,-0.218254641,0.999930203,0.454027802,0.090474322,-0.218309566,0.999923944,0.457783639,0.090798616,-0.218337893,0.999911845,0.437867969,0.089491837,-0.22627449,0.999934256,0.43348068,0.089441344,-0.226237208,0.999929309,0.429136753,0.089901082,-0.226241753,0.999933124,0.464786351,0.098067872,-0.056370933,0.999803245,0.420303404,0.098457016,-0.095166214,0.999901891,0.453956932,0.125312671,-0.181220546,0.999972761,0.437548161,0.124420494,-0.192666277,0.999980211,0.503596783,0.201973215,0.03471477,0.999925017,0.377304643,0.203079373,-0.004549794,0.999975204,0.52637279,0.330613285,-0.112922594,0.961973369,0.372629821,0.348020852,0.023298746,0.973794699,0.503176093,0.201171145,-0.422901154,0.939770997,0.374878109,0.476323068,-0.074884899,0.960683584,0.499486357,0.166090652,-0.490740776,0.916605353,0.372511774,0.515542626,-0.106534161,0.927482367,0.501397967,0.155883044,-0.487025559,0.918912649,0.383390158,0.514044762,-0.144201383,0.930198729,0.499621719,0.169222981,-0.430818021,0.904194772,0.387804568,0.501054049,-0.090833642,0.916565597,0.478330433,0.464071244,0.015925869,0.999744534,0.409896523,0.4670479,-0.016044402,0.999787629,0.485201299,0.657910466,0.009382732,0.990579844,0.414869487,0.658436477,-0.014251212,0.991710246,0.49557218,0.83106333,0.254805893,0.988802969,0.417281777,0.830580771,0.230899647,0.989375114,0.488638729,0.850493729,0.273310751,0.885200202,0.422506481,0.846858323,0.245243818,0.850485981,0.51548326,0.886945546,0.105759144,0.984690487,0.403923213,0.896438718,0.075235263,0.983918309
Curls,0.446082354,0.107619748,-0.246709108,0.99998349,0.451020539,0.090510212,-0.220979139,0.999935806,0.45456776,0.090723448,-0.221036345,0.999930024,0.458163321,0.091051124,-0.221066862,0.999918878,0.438774973,0.089707211,-0.231324822,0.999939322,0.434266329,0.089632839,-0.231292874,0.999934554,0.429911911,0.090072304,-0.231304526,0.999938011,0.464937299,0.098431237,-0.057162017,0.99981904,0.420622647,0.098751552,-0.105765387,0.999910533,0.454741389,0.125632018,-0.183595613,0.999974966,0.438704908,0.124525614,-0.198014364,0.99998188,0.503445089,0.201981872,0.037035126,0.999931395,0.377366126,0.203081951,-0.017174929,0.999976754,0.527520835,0.330797791,-0.110050775,0.964948356,0.372645736,0.34804672,0.01178834,0.974533319,0.502704144,0.200962096,-0.420162112,0.945455909,0.375092685,0.476326108,-0.086035229,0.962187707,0.498776495,0.165385187,-0.487966388,0.923956215,0.372852296,0.515515387,-0.118328713,0.929675102,0.500382066,0.155743495,-0.484996706,0.926012754,0.383691996,0.513988137,-0.156404257,0.932222784,0.49865666,0.16938369,-0.428657055,0.912182808,0.387991875,0.501030028,-0.102013811,0.918582618,0.478452623,0.464056015,0.018505324,0.999759316,0.410208285,0.467075199,-0.01861551,0.999797761,0.485504329,0.657440901,0.013648378,0.990624785,0.414951622,0.657935679,-0.015761668,0.991706014,0.495592356,0.831068277,0.26073125,0.988587797,0.417328745,0.830532312,0.232238695,0.989373505,0.488634825,0.850471735,0.278289884,0.88593632,0.42250824,0.84676826,0.24671039,0.851046741,0.515548706,0.88694936,0.113244869,0.984643519,0.403932959,0.896223962,0.075556062,0.983937085
Curls,0.44594717,0.107622437,-0.334109694,0.999984205,0.451018095,0.090561397,-0.309599012,0.999937832,0.454582065,0.090830684,-0.309646785,0.999932528,0.458202541,0.091238014,-0.309653521,0.999920368,0.438748121,0.089692816,-0.314283103,0.999941289,0.434224695,0.089623101,-0.314264506,0.999936879,0.429889679,0.090063937,-0.31430468,0.999939442,0.464951903,0.098537542,-0.140532345,0.999823034,0.420565218,0.098739177,-0.162787959,0.999916494,0.454582363,0.125745341,-0.269055426,0.999976099,0.438483417,0.124537654,-0.275831938,0.999982953,0.502898753,0.203352839,-0.03395845,0.999933243,0.376831949,0.203101456,-0.060343079,0.999977946,0.527117908,0.33424297,-0.209446743,0.966580629,0.372658223,0.348421395,-0.030381167,0.975102365,0.504205346,0.229251698,-0.568017602,0.949332893,0.375108331,0.476580769,-0.134151891,0.962246537,0.499335349,0.198096141,-0.638377964,0.927838624,0.372844249,0.516025543,-0.163737223,0.92917341,0.500389338,0.188255981,-0.634344101,0.929636478,0.383690655,0.514426589,-0.199990451,0.931627691,0.498850763,0.199052185,-0.576026797,0.915218711,0.388011634,0.501291633,-0.148556292,0.917353332,0.47838679,0.464139342,0.017689424,0.999757349,0.410227686,0.467302501,-0.017863821,0.999797225,0.485194981,0.657372355,0.013515222,0.990453005,0.414802223,0.657938719,-0.01203426,0.991808772,0.495668888,0.831197977,0.270062,0.988564372,0.417338222,0.830546618,0.262023598,0.989445269,0.488661915,0.850661516,0.287219942,0.887002587,0.422513425,0.846765101,0.277931482,0.851646364,0.515641689,0.886953354,0.111916088,0.984721601,0.403894514,0.896214664,0.097082779,0.984016597
Curls,0.445761681,0.107831478,-0.377451301,0.999982893,0.450959444,0.091012001,-0.353512466,0.999930501,0.45457536,0.091387846,-0.35356155,0.999925613,0.458216012,0.091926329,-0.353577644,0.999908805,0.438676745,0.090010405,-0.35694924,0.999935627,0.434194326,0.089969583,-0.356945485,0.999931931,0.429844052,0.090467282,-0.356993437,0.99993366,0.464958608,0.099450126,-0.184390336,0.999795794,0.420550436,0.099319056,-0.199007839,0.999916255,0.4544653,0.126236901,-0.312262952,0.999973893,0.438358843,0.124819823,-0.316871107,0.999982297,0.502737522,0.204716146,-0.072254695,0.99992162,0.376502573,0.203451023,-0.087075524,0.999978006,0.52576369,0.335146338,-0.23425822,0.963897467,0.372562408,0.348607451,-0.048098113,0.975439429,0.50488317,0.24914223,-0.596287787,0.9460392,0.375129938,0.476573139,-0.154078305,0.96099323,0.498441935,0.204870701,-0.666571736,0.920427203,0.372837245,0.516040146,-0.185070693,0.926427364,0.498798519,0.200160593,-0.668686986,0.922126055,0.383745253,0.514429212,-0.22234349,0.928900898,0.498152077,0.205624819,-0.607141078,0.904098034,0.388139009,0.501247227,-0.168901458,0.913506031,0.478063762,0.463997036,0.01257766,0.999730945,0.410119683,0.467149079,-0.012772448,0.999781311,0.484974086,0.656928599,0.00385045,0.990218461,0.414571345,0.658003747,-0.009651387,0.991918266,0.495771945,0.831531107,0.261810184,0.988692343,0.417334378,0.830835521,0.261228114,0.9895311,0.488732904,0.851038992,0.277299732,0.887165546,0.422518194,0.847182453,0.276154608,0.852048278,0.515761554,0.886957586,0.084559061,0.984835505,0.403897941,0.896210074,0.093899652,0.98410064
Curls,0.44459042,0.107821301,-0.437707245,0.999980271,0.450200886,0.090987653,-0.417740166,0.999921322,0.45401296,0.09135776,-0.417771041,0.999914765,0.457722902,0.091889158,-0.417763472,0.999897778,0.437922567,0.090007633,-0.418842226,0.999928474,0.433506548,0.089996561,-0.418896914,0.999924958,0.429056019,0.090535335,-0.418979228,0.999928594,0.464556068,0.099551961,-0.264187723,0.999768615,0.420106262,0.099604286,-0.268356502,0.999903858,0.453452259,0.126217902,-0.37741515,0.999969959,0.436983734,0.12493822,-0.378860593,0.999979258,0.502751052,0.20593363,-0.144219235,0.999912322,0.376490146,0.204114646,-0.156353027,0.999977171,0.523356616,0.338929236,-0.116893888,0.955996096,0.372751296,0.34874931,-0.089993589,0.975615859,0.504181683,0.424156278,-0.288375497,0.92699039,0.375120789,0.476379931,-0.216714114,0.960273981,0.49893108,0.455326915,-0.334014714,0.89701426,0.372828424,0.515823841,-0.26082921,0.925790668,0.49905175,0.450360566,-0.37961641,0.899399996,0.38373369,0.513911009,-0.304900467,0.928376138,0.496480763,0.436599761,-0.310390472,0.879367709,0.388134241,0.500765264,-0.236390471,0.91305083,0.47805348,0.463987231,0.007909545,0.99969852,0.409936011,0.467112154,-0.008083018,0.999769151,0.484944969,0.656904578,0.002817443,0.990358233,0.413971364,0.658350587,-0.002096236,0.992081225,0.495836109,0.831384659,0.247356772,0.988979399,0.417356968,0.830836713,0.254569143,0.989736855,0.488905966,0.850912988,0.26017803,0.887348175,0.42260918,0.847190619,0.266976506,0.85301286,0.515766859,0.886952758,0.071633101,0.985112369,0.403832912,0.89615351,0.079306766,0.984394073
